Time,Robot ID,Latitude,Longitude,Altitude,X,Y,Z,W
26.02,robot1,1.0333458398599351,2.1665036928368093,0.0,0.0,0.0,0.02712464964895865,1.9997346412448542
26.02,robot2,1.1719056748775705,-0.48631514108951157,0.0,0.0,0.0,-0.16532561713115584,1.9863277924417257
26.02,robot3,1.4958243135304654,-1.5875892283024458,0.0,0.0,0.0,0.11060530323796215,1.9938300945860656
28.02,robot1,1.0670178178733316,2.190486953044639,0.0,0.0,0.0,0.02473143941975524,1.99974264130519
28.02,robot2,1.201513741233752,-0.5038818354904415,0.0,0.0,0.0,-0.17610843917812952,1.9843041057153488
28.02,robot3,1.5303068845335108,-1.588434464720037,0.0,0.0,0.0,0.11140470367239248,1.9938300067687207
30.02,robot1,1.1114190345019912,2.1923186259553713,0.0,0.0,0.0,0.024571755029928453,1.9997429675355403
30.02,robot2,1.237431786873822,-0.4939547236503735,0.0,0.0,0.0,-0.18279291426265484,1.9834662615100545
30.02,robot3,1.5669827527008207,-1.597173779397889,0.0,0.0,0.0,0.11339773843931628,1.9938270246018595
32.02,robot1,1.1519913932948924,2.1942006437677213,0.0,0.0,0.0,0.024423381354836314,1.9997432477143589
32.02,robot2,1.2686560526680322,-0.534978641019194,0.0,0.0,0.0,-0.18088430304802242,1.983195791374395
32.02,robot3,1.5984555337694402,-1.6075000597345372,0.0,0.0,0.0,0.11507951940547773,1.9938214150662015
34.02,robot1,1.1839261522682243,2.204684599022956,0.0,0.0,0.0,0.02330189518446985,1.9997446775454075
34.02,robot2,1.294360142792577,-0.5516676355240535,0.0,0.0,0.0,-0.18066405917211414,1.9830872261407437
34.02,robot3,1.6195157741907216,-1.591030018987551,0.0,0.0,0.0,0.113593294113813,1.993826488524347
36.02,robot1,1.2100730848010568,2.2031195152610774,0.0,0.0,0.0,0.023492308593038472,1.9997445190631773
36.02,robot2,1.3251424551343778,-0.5771482635909128,0.0,0.0,0.0,-0.17896565307544157,1.9830816845820982
36.02,robot3,1.6509953543773048,-1.5993091960669785,0.0,0.0,0.0,0.11499604244285981,1.9938217307862391
38.02,robot1,1.236172065731541,2.207899968704173,0.0,0.0,0.0,0.023197436751320966,1.9997447392071486
38.02,robot2,1.3491597655198233,-0.5765014701665375,0.0,0.0,0.0,-0.179898799292937,1.9830555153550184
38.02,robot3,1.6821309934826232,-1.597357843666544,0.0,0.0,0.0,0.11553051162565103,1.9938024215754022
40.02,robot1,1.2628468482061654,2.1992084619322156,0.0,0.0,0.0,0.024392147096494784,1.9997432902500731
40.02,robot2,1.3717145754453899,-0.5751313582571338,0.0,0.0,0.0,-0.18083344584789782,1.9830582600019495
40.02,robot3,1.7044426944110103,-1.5900597243000338,0.0,0.0,0.0,0.11529477054447901,1.9938034279847283
42.02,robot1,1.2917886615078498,2.2096745280719063,0.0,0.0,0.0,0.02327028519603121,1.9997446842509796
42.02,robot2,1.3980029111680086,-0.5824216854957036,0.0,0.0,0.0,-0.18129539052289834,1.9830593288902005
42.02,robot3,1.7255877757024694,-1.5846944684353212,0.0,0.0,0.0,0.11526513661492382,1.9938035376819618
44.02,robot1,1.3138310962045043,2.1963839691146245,0.0,0.0,0.0,0.025004524644356062,1.9997387646991602
44.02,robot2,1.4234355163172085,-0.5747133219327812,0.0,0.0,0.0,-0.18337837844435212,1.983061349757675
44.02,robot3,1.7467620412018041,-1.569469066512917,0.0,0.0,0.0,0.11382535755931923,1.9938085230422293
46.02,robot1,1.3357078608772666,2.1952672516026266,0.0,0.0,0.0,0.025456352748023374,1.9997376230675872
46.02,robot2,1.4522268554833282,-0.5885998620355255,0.0,0.0,0.0,-0.18248443421664573,1.9830611106201248
46.02,robot3,1.7631183508470794,-1.561203339951404,0.0,0.0,0.0,0.11330063271782839,1.9938098144536707
48.03,robot1,1.3575549895629169,2.215361369105432,0.0,0.0,0.0,0.023547409026333763,1.9997409730285063
48.03,robot2,1.4782316587820978,-0.5826582423806005,0.0,0.0,0.0,-0.18447114101591097,1.9830026284244249
48.03,robot3,1.787988651566983,-1.5667547920454383,0.0,0.0,0.0,0.1144722757428447,1.9938065016399134
50.02,robot1,1.3790086334492413,2.2090940418138687,0.0,0.0,0.0,0.024195122483206377,1.9997402401276734
50.02,robot2,1.497600423695638,-0.5723133462063105,0.0,0.0,0.0,-0.1862595313601261,1.9829994975266017
50.02,robot3,1.8064247491542855,-1.5531241706545516,0.0,0.0,0.0,0.1136332368306278,1.9938089862372421
52.02,robot1,1.401550358467789,2.1865854289978244,0.0,0.0,0.0,0.0267247708033537,1.9997333696600736
52.02,robot2,1.5191373743777286,-0.6021114010966172,0.0,0.0,0.0,-0.18462199309310087,1.982993060991039
52.02,robot3,1.8250249848230617,-1.54781450867826,0.0,0.0,0.0,0.11355458638403976,1.9938091682862944
54.02,robot1,1.4216512168675588,2.1832444394137918,0.0,0.0,0.0,0.027085787433924376,1.9997318645922395
54.02,robot2,1.533670188804733,-0.6266433848019116,0.0,0.0,0.0,-0.18280370103566915,1.9829734744893333
54.02,robot3,1.84172931992256,-1.552802462767417,0.0,0.0,0.0,0.1145690627762091,1.9938061211019855
56.02,robot1,1.4389306006355533,2.174159983500172,0.0,0.0,0.0,0.02817911972868072,1.9997265185746569
56.02,robot2,1.5534077483557125,-0.6472647972889242,0.0,0.0,0.0,-0.18176688780915606,1.982972028002863
56.02,robot3,1.8668743323984165,-1.5444179696947449,0.0,0.0,0.0,0.11433777000016647,1.9937954759637657
58.02,robot1,1.4585276052798624,2.178953160230893,0.0,0.0,0.0,0.027535426731550593,1.9997298056673074
58.02,robot2,1.5697343072703736,-0.6376177784006272,0.0,0.0,0.0,-0.18328048675055728,1.9829739294830704
58.02,robot3,1.884999057165421,-1.531072131459879,0.0,0.0,0.0,0.11363470856377766,1.9937800239105394
60.02,robot1,1.4802923398165548,2.1950210345913157,0.0,0.0,0.0,0.02612753093995268,1.99973555410104
60.02,robot2,1.5895735268680262,-0.6329072027336352,0.0,0.0,0.0,-0.18445622764648859,1.9829446324734816
60.02,robot3,1.9065016802476293,-1.5503262812145078,0.0,0.0,0.0,0.11588137524227445,1.9937723218968988
62.02,robot1,1.5003902088562309,2.1802527247519428,0.0,0.0,0.0,0.02787065921261366,1.9997281377432634
62.02,robot2,1.6083366226991966,-0.6501870201685658,0.0,0.0,0.0,-0.18357786903868994,1.982935177636273
62.02,robot3,1.9221212618234826,-1.555394614920111,0.0,0.0,0.0,0.11672620440458338,1.9937681112154535
64.02,robot1,1.5219754194154946,2.155855293518565,0.0,0.0,0.0,0.030449733377690986,1.9997115930801597
64.02,robot2,1.6328793435894684,-0.6396406674479558,0.0,0.0,0.0,-0.18561344298336127,1.9829143690380913
64.02,robot3,1.9297987741131863,-1.528453723856222,0.0,0.0,0.0,0.11426189509370056,1.9937783385112646
66.02,robot1,1.5403143348419923,2.143698168861804,0.0,0.0,0.0,0.032096432122252494,1.9996975497578342
66.02,robot2,1.6582405246424594,-0.6085771014984428,0.0,0.0,0.0,-0.189605075288534,1.982900249940191
66.02,robot3,1.9423966269816013,-1.5200888684551863,0.0,0.0,0.0,0.11383123016669443,1.993779490494294
68.02,robot1,1.5553411549412743,2.149692784025157,0.0,0.0,0.0,0.031519946074218194,1.9997027718123048
68.02,robot2,1.6713359704609965,-0.6163391608110366,0.0,0.0,0.0,-0.18925457042678048,1.9828735736067904
68.02,robot3,1.9586533854133252,-1.5119702669168436,0.0,0.0,0.0,0.11337652608768185,1.9937805079922268
70.02,robot1,1.5682227330774565,2.147048883022681,0.0,0.0,0.0,0.032059173841786685,1.9996942567879794
70.02,robot2,1.6869258713671629,-0.6148100988753918,0.0,0.0,0.0,-0.1900270243152022,1.9828694768746482
70.02,robot3,1.9695162186043174,-1.5041456433472733,0.0,0.0,0.0,0.11282059717469894,1.993781476020164
72.02,robot1,1.5811436994582193,2.1431740771974686,0.0,0.0,0.0,0.03240766399941061,1.9996910398843575
72.02,robot2,1.6950236795647449,-0.6234162343574672,0.0,0.0,0.0,-0.18951538141913732,1.9828723446666205
72.02,robot3,1.9826731149134549,-1.504786345771341,0.0,0.0,0.0,0.11330480401457343,1.9937806304958445
74.02,robot1,1.5955641423705216,2.1417126294255704,0.0,0.0,0.0,0.032436540314015154,1.9996907667042665
74.02,robot2,1.6968049041369482,-0.6468088068800382,0.0,0.0,0.0,-0.19482167627970598,1.9814281306441281
74.02,robot3,1.9911518522521896,-1.5029828556309184,0.0,0.0,0.0,0.11345572679925782,1.9937803132284095
76.02,robot1,1.6055904089463198,2.141286007521847,0.0,0.0,0.0,0.03240304271036629,1.9996910804926076
76.02,robot2,1.698774380233619,-0.6492020627250802,0.0,0.0,0.0,-0.19480561845959643,1.9814281789254162
76.02,robot3,2.011671421243668,-1.5033689470779783,0.0,0.0,0.0,0.12263945873079442,1.9927713939244458
78.02,robot1,1.6195085612666085,2.147838105517599,0.0,0.0,0.0,0.03169218756368335,1.999697501349044
78.02,robot2,1.6974971388230857,-0.6329761656501954,0.0,0.0,0.0,-0.19617784312109166,1.9814231225373347
78.02,robot3,2.050070772546816,-1.4944353575201021,0.0,0.0,0.0,0.12290309006714724,1.9927680450041758
80.02,robot1,1.6671880146103937,2.1463837658114637,0.0,0.0,0.0,0.035163414267110664,1.9996182931206439
80.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
80.02,robot3,2.0858398026586955,-1.491566962588521,0.0,0.0,0.0,0.12344403437003951,1.9927663201279637
82.02,robot1,1.7085153255042895,2.1648744360000087,0.0,0.0,0.0,0.03346031328681845,1.9996322791569794
82.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
82.02,robot3,2.1257766046514037,-1.4723190324429556,0.0,0.0,0.0,0.12269222337749679,1.9927685996964404
84.02,robot1,1.7474684399400249,2.1701099794544785,0.0,0.0,0.0,0.03313290101614685,1.9996346325827976
84.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
84.02,robot3,2.164652847001103,-1.4738588622706974,0.0,0.0,0.0,0.12366090160887352,1.9927655198667136
86.02,robot1,1.786873508878025,2.1795167022643525,0.0,0.0,0.0,0.03250782629041847,1.9996388306629744
86.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
86.02,robot3,2.2110328309559595,-1.4788085284128831,0.0,0.0,0.0,0.12522401269803393,1.9927585794143283
88.02,robot1,1.8230168198481569,2.178313026515296,0.0,0.0,0.0,0.032566562496026984,1.9996384493877275
88.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
88.02,robot3,2.2263142711110095,-1.471660944349644,0.0,0.0,0.0,0.07567048327440563,1.997481113869023
90.02,robot1,1.8245410344832145,2.189519312779264,0.0,0.0,0.0,-0.037235767790554555,1.9990813826224274
90.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
90.02,robot3,2.22922697357631,-1.4618425693654935,0.0,0.0,0.0,-0.07681130032214924,1.9967243340111147
92.02,robot1,1.8260596341345603,2.201509275827979,0.0,0.0,0.0,-0.19818772245665742,1.9793153386186382
92.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
92.02,robot3,2.2263855193961453,-1.4453943978888968,0.0,0.0,0.0,-0.22190975484701775,1.9745706556160059
94.02,robot1,1.8284564219401025,2.1928321522398786,0.0,0.0,0.0,-0.3298023344188423,1.9423085287683617
94.02,robot2,1.6959509111813373,-0.6365421970502847,0.0,0.0,0.0,-0.1956186057760754,1.9814254105522715
94.02,robot3,2.2212999875359136,-1.478642658698011,0.0,0.0,0.0,-0.35122882624381346,1.9343709339039266
96.02,robot1,1.8349566394226575,2.195822123376036,0.0,0.0,0.0,-0.4806316902392193,1.8744962176278315
96.02,robot2,1.7088868452171893,-0.6417509983181177,0.0,0.0,0.0,-0.19186246236285814,1.9821520381799163
96.02,robot3,2.2190370924708867,-1.4896360639820414,0.0,0.0,0.0,-0.49914130167947535,1.863120043565912
98.02,robot1,1.8282691895713614,2.2385511772593607,0.0,0.0,0.0,-0.6124301689992354,1.7903793816522562
98.02,robot2,1.7256222730980557,-0.6483398136590136,0.0,0.0,0.0,-0.1888396327200577,1.9827259899605243
98.02,robot3,2.2180402583910936,-1.482658198165808,0.0,0.0,0.0,-0.6258439120305977,1.7760945294501318
100.02,robot1,1.8320625136964441,2.1886876847820544,0.0,0.0,0.0,-0.7124998145679988,1.6969786477043045
100.02,robot2,1.7556646389232058,-0.6655409554290393,0.0,0.0,0.0,-0.18825369729604038,1.9827296058181503
100.02,robot3,2.2289986482217055,-1.5189577542218236,0.0,0.0,0.0,-0.7270368428296387,1.680319191707437
102.02,robot1,1.8325496655484566,2.2253420390793335,0.0,0.0,0.0,-0.8217127385734572,1.5691313937344247
102.02,robot2,1.7623577188589685,-0.6831226045388304,0.0,0.0,0.0,-0.18661093897104783,1.9827333378998055
102.02,robot3,2.228226576083958,-1.5688133172377499,0.0,0.0,0.0,-0.8272769949455004,1.550059858528394
104.02,robot1,1.8237836430685967,2.1663493310164696,0.0,0.0,0.0,-0.8976118556432182,1.4371713677719584
104.02,robot2,1.7646917458778053,-0.6696453878385242,0.0,0.0,0.0,-0.18796643990068754,1.9827302637843949
104.02,robot3,2.2048608739319335,-1.6620716470468464,0.0,0.0,0.0,-0.896176124337829,1.4169051145586002
106.02,robot1,1.7869514054837659,2.0778022341914895,0.0,0.0,0.0,-0.9452677771934928,1.3033542509084515
106.02,robot2,1.7659647633686522,-0.672190504985957,0.0,0.0,0.0,-0.18759120641071655,1.9827312986856218
106.02,robot3,2.1741499627532397,-1.701828633058087,0.0,0.0,0.0,-0.9453936979992967,1.2857123025558728
108.02,robot1,1.753221576849879,2.093877986095139,0.0,0.0,0.0,-0.9745996736301119,1.2063152833532647
108.02,robot2,1.7659647633686517,-0.672190504985957,0.0,0.0,0.0,-0.18759120641071655,1.9827312986856218
108.02,robot3,2.1453613114281413,-1.7691662200680651,0.0,0.0,0.0,-0.9606947647418503,1.210597272499934
110.02,robot1,1.7145162011079345,2.089872351759788,0.0,0.0,0.0,-0.9861037803991745,1.1516640046653752
110.02,robot2,1.7659647633686522,-0.672190504985957,0.0,0.0,0.0,-0.18759120641071655,1.9827312986856218
110.02,robot3,2.127007227027352,-1.819389860969264,0.0,0.0,0.0,-0.968330650161636,1.1500629282074666
112.02,robot1,1.6880512789967064,1.976946516984223,0.0,0.0,0.0,-0.9824432824453813,1.1003073632716043
112.02,robot2,1.7659647633686522,-0.672190504985957,0.0,0.0,0.0,-0.18759120641071655,1.9827312986856218
112.02,robot3,2.0667477184775027,-1.7869379912704473,0.0,0.0,0.0,-0.9761327748776288,1.1207058122792384
114.02,robot1,1.6567154770038224,2.033560085313297,0.0,0.0,0.0,-0.9905697476951377,1.0703879139729553
114.02,robot2,1.7796461897598093,-0.6775314620713752,0.0,0.0,0.0,-0.1875911178015355,1.9827313153681918
114.02,robot3,2.0138688641085922,-1.6911495500340947,0.0,0.0,0.0,-0.9838197863742794,1.1253396338051747
116.02,robot1,1.6191487130840154,2.012319918718742,0.0,0.0,0.0,-0.9897362616175376,1.0527113766562282
116.02,robot2,1.8083886951522388,-0.688751956540294,0.0,0.0,0.0,-0.18759092849236392,1.9827313510096571
116.02,robot3,1.9820362789487422,-1.7061898366030304,0.0,0.0,0.0,-0.9832933204213786,1.1276000301578581
118.02,robot1,1.5734043490707585,2.0086883953520034,0.0,0.0,0.0,-0.9898543280219548,1.0514142284860541
118.02,robot2,1.8367306251023123,-0.7011619173445953,0.0,0.0,0.0,-0.18750793739712537,1.9827316080081299
118.02,robot3,1.9348879816139624,-1.7114604259306694,0.0,0.0,0.0,-0.9840254770680674,1.126312055357892
120.02,robot1,1.5276699085925873,2.0255682036579765,0.0,0.0,0.0,-0.9913299669732671,1.0478305583695826
120.02,robot2,1.8660234876856956,-0.7022064770020813,0.0,0.0,0.0,-0.18831310565668674,1.9827293234601915
120.02,robot3,1.8987732008308198,-1.717849360531249,0.0,0.0,0.0,-0.9852470086023724,1.1156072188586275
122.02,robot1,1.489182336353292,2.007136412991968,0.0,0.0,0.0,-0.9900083591023561,1.0445530348549072
122.02,robot2,1.8878747382341468,-0.7135820858703342,0.0,0.0,0.0,-0.1879889430936691,1.9827303542867745
122.02,robot3,1.8679467795869842,-1.7637488610342233,0.0,0.0,0.0,-0.9826894693464194,1.105173438193345
124.02,robot1,1.4525711652279436,1.9935842681561302,0.0,0.0,0.0,-0.9895549300342446,1.0367074403974914
124.02,robot2,1.8904746374250019,-0.710691346236931,0.0,0.0,0.0,-0.18834890405037258,1.9827292207796625
124.02,robot3,1.8160327599741484,-1.7107233163498161,0.0,0.0,0.0,-0.99162066782703,1.1006723103848062
126.02,robot1,1.415000009890801,2.0025287630264557,0.0,0.0,0.0,-0.9907582883114442,1.0334488167636655
126.02,robot2,1.8936831720839793,-0.6858015901385519,0.0,0.0,0.0,-0.19069043926571586,1.9827186844485114
126.02,robot3,1.7867164086966927,-1.732535776301106,0.0,0.0,0.0,-0.9899864505695936,1.1055801236438692
128.02,robot1,1.3851141425186122,1.9929098254248303,0.0,0.0,0.0,-0.990264770670713,1.0311567394339545
128.02,robot2,1.8920340524296382,-0.6879099757341994,0.0,0.0,0.0,-0.1906149471922697,1.982719109681451
128.02,robot3,1.757689378221185,-1.7500457978887187,0.0,0.0,0.0,-0.9891457524429241,1.1058799791120277
130.02,robot1,1.3638281324575052,1.9938064378871374,0.0,0.0,0.0,-0.9904972961591586,1.0291979124577828
130.02,robot2,1.8916781833415142,-0.6894216403691436,0.0,0.0,0.0,-0.19048645058062305,1.9827198203726486
130.02,robot3,1.7349095410285695,-1.732604119820303,0.0,0.0,0.0,-0.9904427020620704,1.110734802948833
132.02,robot1,1.3428727297721164,2.0073972071503166,0.0,0.0,0.0,-0.9919738081867796,1.0272492729340428
132.02,robot2,1.8975210430240486,-0.6917025651317941,0.0,0.0,0.0,-0.1904863895564602,1.9827198318616963
132.02,robot3,1.7126797066420876,-1.724022003477741,0.0,0.0,0.0,-0.9906092413789402,1.1191737474095163
134.02,robot1,1.325087393870501,2.0078726670641527,0.0,0.0,0.0,-0.9920423099625802,1.0256156164750938
134.02,robot2,1.9105858222762064,-0.6968027676043328,0.0,0.0,0.0,-0.19048629039589518,1.9827198505306942
134.02,robot3,1.6970407219292785,-1.7374137852233986,0.0,0.0,0.0,-0.9892332428896085,1.1247004344575946
136.02,robot1,1.30418096163402,1.9968120197204422,0.0,0.0,0.0,-0.9907008327020136,1.0242939231584307
136.02,robot2,1.915193778415663,-0.6986016186272962,0.0,0.0,0.0,-0.18127394696484428,1.9844096296062914
136.02,robot3,1.6770896454569044,-1.7578738670596252,0.0,0.0,0.0,-0.9873595436169101,1.1286063678606846
138.02,robot1,1.2793630883406082,2.001729622109272,0.0,0.0,0.0,-0.9910609014225501,1.0229927170989443
138.02,robot2,1.915193018378197,-0.6986013624656721,0.0,0.0,0.0,-0.09551881413992386,1.9959220937178959
138.02,robot3,1.652171936011002,-1.7738000725830636,0.0,0.0,0.0,-0.9861026697162659,1.131822404996249
140.02,robot1,1.250596580054256,1.9887276808366567,0.0,0.0,0.0,-0.9900102411903594,1.0210223946471801
140.02,robot2,1.914634716367118,-0.6992696931967134,0.0,0.0,0.0,0.010105213869217419,1.9998667275008508
140.02,robot3,1.6264673846962419,-1.7785113235652759,0.0,0.0,0.0,-0.9855478912114739,1.134095172905784
142.02,robot1,1.2203391493902327,1.9981566786898202,0.0,0.0,0.0,-0.9909451932994021,1.0180887869955761
142.02,robot2,1.9107507880679506,-0.7021048732041475,0.0,0.0,0.0,0.12639129726036263,1.9913626511959666
142.02,robot3,1.5979704809722146,-1.788361769971171,0.0,0.0,0.0,-0.9851168212225344,1.1357170794526292
144.02,robot1,1.1791048265007884,2.01901211453857,0.0,0.0,0.0,-0.9931344643653518,1.0158193696815732
144.02,robot2,1.9029739499339149,-0.7074693899892734,0.0,0.0,0.0,0.27043396842480577,1.9616224712799215
144.02,robot3,1.5577935263291591,-1.7929839060652595,0.0,0.0,0.0,-0.9905577371616462,1.0885632508261505
146.02,robot1,1.1391722073025905,2.0343053846125465,0.0,0.0,0.0,-0.9949590741263075,1.0135409078388957
146.02,robot2,1.8947483464782824,-0.73220805687328,0.0,0.0,0.0,0.402228917841482,1.9149043239001022
146.02,robot3,1.5183029096073746,-1.778634010673028,0.0,0.0,0.0,-0.9949289612703416,1.0497643130954113
148.02,robot1,1.1007208095974956,2.029152159531479,0.0,0.0,0.0,-0.9943070579650053,1.0122316537624172
148.02,robot2,1.8894881054563823,-0.7322692881103177,0.0,0.0,0.0,0.5127102941827312,1.857853382537348
148.02,robot3,1.476144303119585,-1.7716599997157259,0.0,0.0,0.0,-0.9967347635261913,1.0200279180474525
150.02,robot1,1.064425609344008,2.0148834101274526,0.0,0.0,0.0,-0.9928144450216447,1.0105793849782903
150.02,robot2,1.8676205548465519,-0.8101386442830145,0.0,0.0,0.0,0.626139580848354,1.7855234755828944
150.02,robot3,1.4366138610429315,-1.7896870969889767,0.0,0.0,0.0,-0.9952526864529303,0.9924611797023871
152.02,robot1,1.021414125125638,1.9882406444201168,0.0,0.0,0.0,-0.9902489833414664,1.0082762159519727
152.02,robot2,1.9016753583566093,-0.6869305531863807,0.0,0.0,0.0,0.7225159132303209,1.691338770235174
152.02,robot3,1.3955412111816163,-1.7827060600351547,0.0,0.0,0.0,-0.995474468258863,0.9738253720116147
154.02,robot1,0.9812315731111569,1.997295054216465,0.0,0.0,0.0,-0.9912233395405622,1.006649474493412
154.02,robot2,1.8927607826141286,-0.6491305256328574,0.0,0.0,0.0,0.8036463395521879,1.5938592239134861
154.02,robot3,1.359559627502299,-1.8185489216294366,0.0,0.0,0.0,-0.9913134052285081,0.9607302878066151
156.02,robot1,0.9418852883130908,1.9797281582573052,0.0,0.0,0.0,-0.9894427423701195,1.003364255484687
156.02,robot2,1.8909986298295767,-0.5154513291057214,0.0,0.0,0.0,0.8637595241043428,1.4866929563631237
156.02,robot3,1.3191674747518736,-1.8117079220941796,0.0,0.0,0.0,-0.991301959366178,0.9483259355394846
158.02,robot1,0.9032141376715397,1.9745803448340817,0.0,0.0,0.0,-0.9887697445528641,1.0010687380417806
158.02,robot2,1.8544736276104423,-0.5159140838492525,0.0,0.0,0.0,0.9200156417254042,1.3731498064324192
158.02,robot3,1.2827714640174146,-1.8023047717436689,0.0,0.0,0.0,-0.9915434713887064,0.9463541805618607
160.02,robot1,0.8566499235669092,1.9731001245147108,0.0,0.0,0.0,-0.9888281003785245,0.9974737179500702
160.02,robot2,1.800015439165477,-0.6771711549149914,0.0,0.0,0.0,0.9679052141426999,1.2867368615835464
160.02,robot3,1.2476456112540815,-1.8054356648364946,0.0,0.0,0.0,-0.9909759103588424,0.9496124580276323
162.02,robot1,0.8108858637734331,1.9723694613477436,0.0,0.0,0.0,-0.9887696170832878,0.9948460235443889
162.02,robot2,1.795894329926187,-0.36879099231402773,0.0,0.0,0.0,0.9602750075433544,1.2048382784451672
162.02,robot3,1.1981337331116912,-1.7831648857955815,0.0,0.0,0.0,-0.9928767830201249,0.9496297147947003
164.02,robot1,0.7720392113589174,2.000042997448614,0.0,0.0,0.0,-0.9918943869697937,0.9978332134320566
164.02,robot2,1.7426899055316594,-0.4894594751370564,0.0,0.0,0.0,0.9855958756453999,1.1418898842563572
164.02,robot3,1.1554723775204843,-1.7755222543082043,0.0,0.0,0.0,-0.9930633609069512,0.9476875295323803
166.02,robot1,0.727234380135223,2.0117141120192175,0.0,0.0,0.0,-0.992960784287106,1.0046998803441944
166.02,robot2,1.7091181609053008,-0.44241654084335535,0.0,0.0,0.0,0.9862697054027187,1.112977417542737
