Time,Robot ID,Linear Velocity,Angular Velocity,Linear Acceleration,Distance Traveled
86.02,robot2,0.0,0.0,-0.060476805161309696,4.463623438398155
86.02,robot3,0.08250002129527394,6.209767524781422e-07,-0.06071412522607012,5.59419576844627
88.02,robot1,0.08250000381640209,7.242352240123237e-07,-0.1307340569499656,5.848952352321425
88.02,robot2,0.0,0.0,-0.06062330744775965,4.463623438398155
88.02,robot3,0.03396658421618243,-0.20870195142118667,-0.2294089563201671,5.662123057432741
90.02,robot1,0.0054321301324053205,-0.33739626120381644,-0.1673890747199121,5.859816933060185
90.02,robot2,0.0,0.0,-0.0607908346604875,4.463623438398155
90.02,robot3,3.76175156246488e-07,-0.7435233964920821,-0.06103622691705102,5.662123809805246
92.02,robot1,5.442745299818347e-07,-0.7292180663181894,-0.060808058653544925,5.859818021608775
92.02,robot2,0.0,0.0,-0.06061966030553612,4.463623438398155
92.02,robot3,1.4297899601288484e-06,-0.7114315475732197,-0.0606577388132426,5.662126669383931
94.02,robot1,0.0026319452178876347,-0.7358422220189493,-0.05451547150343226,5.865082543132375
94.02,robot2,0.0,0.0,-0.060852023431321726,4.463623438398155
94.02,robot3,9.885367111854509e-07,-0.7394356455172651,-0.0606737084422988,5.662128646694385
96.02,robot1,3.5748782496706996e-07,-0.7469755732715574,-0.06060381072776531,5.865083258023468
96.02,robot2,0.03418036533820872,0.01877360403153609,0.035210827312945475,4.53197608439276
96.02,robot3,3.690158755915452e-07,-0.7469846811557517,-0.060804983012938706,5.662129384638853
98.02,robot1,4.860388520206309e-07,-0.7499392079442648,-0.06062185342901066,5.865084230114156
98.02,robot2,0.044083355440369947,0.015111658611551256,0.04005335723441393,4.620143972916257
98.02,robot3,0.024123003150666553,-0.7499151389089778,0.02625865911220414,5.710376035362093
100.02,robot1,0.0005267456432586686,-0.7499355787041648,-0.04618302439688936,5.866137848221534
100.02,robot2,0.08250011508472842,-7.3230795376330996e-06,-0.06068142643396214,4.785164066060921
100.02,robot3,0.06263138410201753,-0.7499752297263794,0.02392746391551261,5.835653882886058
102.02,robot1,0.005789618668228191,-0.7499582362893599,-0.006201692395409579,5.877715278091149
102.02,robot2,0.03275079029028787,-6.1825845241167365e-06,-0.2649902220217626,4.850655422139526
102.02,robot3,0.08105251469551361,-0.749995351299764,0.03320563306275245,5.99773360841147
104.02,robot1,0.0756841815743478,-0.7499830674514995,0.1172494470896402,6.029094265860937
104.02,robot2,0.0,0.0,-0.06052381399538594,4.850655422139526
104.02,robot3,0.10807044786396135,-0.7467260114927715,-0.046255542044288556,6.213889675176934
106.02,robot1,0.10732823709454006,-0.6523435412664603,-0.05314959924592308,6.243770508838008
106.02,robot2,0.0,0.0,-0.06078973927141885,4.850655422139526
106.02,robot3,0.1091096112426438,-0.6345622655294197,-0.0710437801678241,6.432128994561516
108.02,robot1,0.10894760528454885,-0.5366287064903883,-0.061464923865328466,6.461635354511089
108.02,robot2,0.0,0.0,-0.060643079945962,4.850655422139526
108.02,robot3,0.10736882500584963,-0.4142817765272752,-0.045747575311938585,6.646836719700629
110.02,robot1,0.10884221496664204,-0.32693062164147446,-0.06543608605854208,6.679324165887737
110.02,robot2,0.0,0.0,-0.060708718754753255,4.850655422139526
110.02,robot3,0.10942084939365875,-0.36156024889948873,-0.05975574034585392,6.8656828232242395
112.02,robot1,0.10903511091744901,-0.2532259868185266,-0.06495726970118189,6.8973669590682025
112.02,robot2,0.0,0.0,-0.060812133658660186,4.850655422139526
112.02,robot3,0.1100001028630211,-0.14529627855076516,-0.06181433563152721,7.085655357544406
114.02,robot1,0.1088420127768146,-0.17696315177054814,-0.05932963633035693,7.115096725260017
114.02,robot2,0.03927188701365714,4.0230786564423197e-07,0.173104795305016,4.929215700098814
114.02,robot3,0.1094732858198837,0.02438248010767692,-0.05865224363369626,7.304647935113592
116.02,robot1,0.10951767315672127,-0.08652020974436796,-0.08000389560758557,7.334124235036357
116.02,robot2,0.08250000431560535,1.0434177187617307e-06,-0.06111722952944069,5.094209805442215
116.02,robot3,0.10999993030771855,0.012216995642021078,-0.06080447218464928,7.524639924684016
118.02,robot1,0.10789471834587629,-0.00699305376378864,-0.06946710952193003,7.549936158605833
118.02,robot2,0.08250000217822955,1.3908528936648684e-06,-0.060805020340646256,5.259227004036628
118.02,robot3,0.10999999576151877,-0.0069916386410650766,-0.060812237208911435,7.7446628418561705
120.02,robot1,0.1084210682224982,-0.019231247357624884,-0.04530833801068332,7.766733917223395
120.02,robot2,0.08250001255677222,1.2244090995284591e-06,-0.06055645609703012,5.424193261070033
120.02,robot3,0.11000001042500748,-0.057694767589660016,-0.0608449769258254,7.964617838601918
122.02,robot1,0.10884215301778663,-0.01922857370950895,-0.060682417582458154,7.984439972097984
122.02,robot2,0.06572726575136188,5.483369504331255e-07,-0.3191447924909309,5.555660926194999
122.02,robot3,0.11000004894913806,-0.06153548436078719,-0.06047799763762485,8.184639916709976
124.02,robot1,0.1076842218455206,-0.04615363294104065,-0.0637778964421255,8.199927758550833
124.02,robot2,0.0,0.0,-0.06085705084308618,5.555660926194999
124.02,robot3,0.1100000533342362,-0.024462602923310126,-0.06114974824717954,8.404761932697557
126.02,robot1,0.1082631583504227,-0.019231941299027992,-0.07591042195924398,8.416378209735202
126.02,robot2,0.0,0.0,-0.06052547926125848,5.555660926194999
126.02,robot3,0.1093569462902148,0.03210861893351643,-0.0787984389480403,8.623399193288517
128.02,robot1,0.10669176521092592,-0.019228494061677853,-0.05992199365228058,8.629782882197247
128.02,robot2,0.0,0.0,-0.060729198350165374,5.555660926194999
128.02,robot3,0.10927640951517467,0.002435338630578422,-0.03910122248879714,8.841973666532176
130.02,robot1,0.10903502908891131,-0.019228542808240563,-0.0232009388298325,8.847786322916242
130.02,robot2,0.0,0.0,-0.0604098338876006,5.555660926194999
130.02,robot3,0.1088419220946649,0.05767492694023539,-0.04436988464091779,9.059591011245839
132.02,robot1,0.10807018899765942,-0.019228513533264293,-0.05526277816753007,9.063959715922019
132.02,robot2,0.036900010547419725,3.6613018446793524e-07,0.3472791887377286,5.629472220095461
132.02,robot3,0.10999956428007496,0.08324664906517214,-0.08088055103929233,9.279623744232879
134.02,robot1,0.1076842219718169,-0.019228445693103564,-0.06101750286130114,9.279321571529584
134.02,robot2,0.08249998944856012,1.1392985409355151e-06,-0.06059393236819054,5.794467151478226
134.02,robot3,0.11000000198618294,0.06539540558768467,-0.06041162357124641,9.499617018185123
136.02,robot1,0.1099999485766206,-0.012808415370073475,-0.0933626061256152,9.499353040208065
136.02,robot2,0.024250770193683418,0.09298085292135723,-0.5633052489360173,5.84297565217615
136.02,robot3,0.10999986978134794,0.03842414413465484,-0.0600386627748164,9.719648329250445
138.02,robot1,0.10669179618457171,-0.010997674916544742,-0.046384468371797376,9.712732590878586
138.02,robot2,1.1115226097159258e-06,0.7279080656618006,-0.06071339056643895,5.842977875179263
138.02,robot3,0.1091729780605452,0.027491111036950622,-0.08503996256455727,9.93799014968078
140.02,robot1,0.10871341551437057,-0.012815701556425474,-0.0608522533196329,9.930080472811706
140.02,robot2,7.512740223091846e-07,0.6900720746190451,-0.06163240229563644,5.842979377181722
140.02,robot3,0.10935673126309886,0.014957922321080694,-0.04103712085159323,10.156624195927098
142.02,robot1,0.10742690569885725,-0.019230354225730144,-0.0609751497229374,10.14494932290195
142.02,robot2,0.0006443648753792501,0.7584275383750358,-0.03580399366819829,5.8442681971371195
142.02,robot3,0.10999996849843204,0.010680119341085025,-0.05912209910581016,10.376639531819551
144.02,robot1,0.1078947324598115,-0.012236916142390298,-0.06097377956542621,10.36074492886606
144.02,robot2,0.0004833152304925233,0.7178706306152178,-0.07532566956668905,5.845234855106957
144.02,robot3,0.11000002045446727,-0.2540825191370766,-0.06076941362266441,10.59664583359965
146.02,robot1,0.10789481773963795,-0.012233285063054943,-0.07672658646004181,10.576532699167622
146.02,robot2,8.212792323877302e-07,0.7359079986639796,-0.06027298657282717,5.845236497651225
146.02,robot3,0.10947381237276091,-0.20800922921195342,-0.07564414564994079,10.815591565871378
148.02,robot1,0.10789472568345966,-0.006991810925312564,-0.040842266281811035,10.79240459095233
148.02,robot2,0.005716819008845341,0.7306562937971739,0.006330600460174498,5.856674503787418
148.02,robot3,0.1089474973120144,-0.15907474731870155,-0.044117161470046067,11.033569805317047
150.02,robot1,0.10768420904785798,-0.009612637954297587,-0.06389306726410737,11.007703203836373
150.02,robot2,0.05304142392307128,0.7499693151324078,0.18637695497476944,5.962722968060916
150.02,robot3,0.10826332572986515,-0.1621297038451135,-0.06540095629186739,11.250026276158506
152.02,robot1,0.10842105727726774,-0.012237034784070717,-0.07698904253108502,11.224576008055381
152.02,robot2,0.09999969301857319,0.7499723553715559,-0.06019633845927558,6.162750660011168
152.02,robot3,0.11000010905539997,-0.09963152813910633,-0.060846331115029864,11.470057630900175
154.02,robot1,0.10826310245081636,-0.009617400380686151,-0.04549849365221016,11.441054982962044
154.02,robot2,0.10536791691815357,0.7499573069834256,-0.05635667651934313,6.373440526882984
154.02,robot3,0.1082633993895284,-0.07688061797265762,-0.060535705310731304,11.686537199554722
156.02,robot1,0.10884211540083646,-0.019226581635167925,-0.07846574119895608,11.658725050465765
156.02,robot2,0.10884154173246086,0.7499568156030483,-0.044412733727659144,6.591109447124604
156.02,robot3,0.11000005923719489,-0.07306767825550216,-0.060748543482188715,11.906523004051405
158.02,robot1,0.10768428066709783,-0.013459475712933577,-0.06742444841426158,11.874197041582383
158.02,robot2,0.10894737738806924,0.6731448580911086,-0.058068540629332616,6.809108844876198
158.02,robot3,0.10842106915208322,-0.010472071733620065,-0.06670294485595048,12.123469279816701
160.02,robot1,0.10789473558760126,-0.019228543372583378,-0.05725289934758683,12.089890071695548
160.02,robot2,0.10942071577132344,0.5384648971828223,-0.10751950066632655,7.027852471368576
160.02,robot3,0.10768418026710516,0.01922737436782253,-0.06785266980334005,12.338741387492485
162.02,robot1,0.10855265872339992,-0.012812426525369562,-0.06393686533357143,12.306999017406413
162.02,robot2,0.10517621796015984,0.41360595603097283,-0.02473743688087078,7.238208422698805
162.02,robot3,0.10855255547052141,-2.448040343111264e-06,-0.046380130815716646,12.555850126694143
164.02,robot1,0.10684204892521953,0.015721406187057547,-0.06206916357614569,12.520803258713501
164.02,robot2,0.10758738739843278,0.314075014473403,-0.0632072082932418,7.453504179082451
164.02,robot3,0.10951756856685373,-0.009597456336090849,-0.06346569866135753,12.775008415895634
166.02,robot1,0.10758771122291798,0.03365332948812295,-0.05930507137402075,12.735855531316037
166.02,robot2,0.10842075936790573,0.15556658962111436,-0.06392674812042885,7.6702215944297345
166.02,robot3,0.10947369848247908,-0.01573780065075221,-0.06068931714638101,12.99383050422952
168.02,robot1,0.10842111060025944,0.010494885963924385,-0.04867296219877748,12.952758820923943
168.02,robot2,0.10903500582942605,0.16025673106119498,-0.07494869622043443,7.88835302027369
168.02,robot3,0.11000010344367342,-0.01919187383713717,-0.05994874710803344,13.21389266889513
170.02,robot1,0.10807021140396482,0.00480927885562979,-0.059037806656841774,13.168878362297555
170.02,robot2,0.10736832859325544,0.1031604428823579,-0.05170255887647241,8.103068931644382
170.02,robot3,0.11000001360667738,-0.09936463706127703,-0.0605631166237239,13.433871441795857
172.02,robot1,0.10789473938526148,0.019228368492925644,-0.07284409264015614,13.384631571819854
172.02,robot2,0.10842103001430936,0.11012824700056677,-0.07521273204833666,8.319874545510077
172.02,robot3,0.10947380137084463,0.03381451057964566,-0.06209321282296543,13.65278224448132
174.02,robot1,0.10789468309976451,-0.007002705036197408,-0.04497462199064933,13.600403690191133
174.02,robot2,0.10758764419753895,0.1089666668538092,-0.04309191081522486,8.535032635159528
174.02,robot3,0.10736817363455416,0.13457447680064336,-0.054794067412033826,13.867501428088929
176.02,robot1,0.10736837081183434,1.0047878603279397e-06,-0.07852956741692864,13.815198857924305
176.02,robot2,0.10710513930076453,0.08844405919444424,-0.07584517729831176,8.749301196629185
176.02,robot3,0.10789456295133074,0.11361963073353767,-0.051823199738372946,14.08334926643644
178.02,robot1,0.10842109255680765,0.012264492444032417,-0.06719334162903798,14.032024786704564
178.02,robot2,0.10903529372073954,0.04759454732609711,-0.03711216393265644,8.96735543564583
178.02,robot3,0.10947342239199691,0.04367529511384744,-0.05977743698806508,14.3022796971039
180.02,robot1,0.1078945790139312,0.008731955941507398,-0.04229240375262653,14.24784098268235
180.02,robot2,0.10789477903732973,0.06817428364761534,-0.07249622029120105,9.183172031720536
180.02,robot3,0.11000000149559352,-0.06818775566599365,-0.06106281219027115,14.522307265655462
182.02,robot1,0.10894738675322445,0.007018497121412537,-0.061135083193224214,14.465701088149807
182.02,robot2,0.10768408551880897,0.05383140794961065,-0.04360065670419063,9.398505936712985
182.02,robot3,0.10947367553955266,-0.11714655193580556,-0.060447721710276237,14.741219781225746
184.02,robot1,0.10927641472584168,2.840544050786197e-05,-0.08022919220124496,14.684230074689838
184.02,robot2,0.11064322689637887,0.06192370139082042,-0.058364090382210916,9.61976824937071
184.02,robot3,0.10935670831572178,-0.13461543155686664,-0.060918257613950595,14.959909337426359
186.02,robot1,0.10768433643370781,0.00969949045972639,-0.04280733181426288,14.899754510903902
186.02,robot2,0.1099999709122292,0.02777187315054243,-0.0825581571964023,9.839927304063092
186.02,robot3,0.11000003255615219,-0.1346150955716319,-0.0604384990082637,15.180068515495755
188.02,robot1,0.1099999617272006,0.04020618406065701,-0.0607610286263672,15.11958901289586
188.02,robot2,0.10894763163809024,-0.017981761875078786,-0.033654259890191045,10.05765872840449
188.02,robot3,0.11000014879172157,-0.11710771188702294,-0.0607647292971241,15.39990339133544
190.02,robot1,0.10942113335378756,0.02694407811739711,-0.058666444101815915,15.338491555985481
190.02,robot2,0.10884205683925355,0.007673803927829075,-0.05506392584944493,10.27540279947148
190.02,robot3,0.10768430664428612,-0.1230976736746842,-0.1081966356959301,15.615331324247277
192.02,robot1,0.10999991285173207,0.02096069869895792,-0.06042916069808915,15.558513140331707
192.02,robot2,0.10842237387998735,-0.021674897724996065,-0.056301655022229356,10.492268993827544
192.02,robot3,0.10631571085961382,-0.07867914592144726,-0.03726448254920432,15.827983775852008
194.02,robot1,0.10789495098321157,0.010529439783185183,-0.05111774523405743,15.774236578792534
194.02,robot2,0.10947465980714925,0.031266833588987325,-0.08482269396988427,10.711150876832452
194.02,robot3,0.10947300865270065,0.20665632144116336,-0.06944916527854615,16.046862357565132
196.02,robot1,0.10884223266011357,0.07312602387101534,-0.05752912604106678,15.991917209600905
196.02,robot2,0.09864980729252501,0.00920195909403367,-0.1268621916955965,10.908447015984791
196.02,robot3,0.10999991002355214,0.1153795077757708,-0.07834344898774326,16.266858302315406
198.02,robot1,0.10884206634634135,0.05767294482214859,-0.057657086611213125,16.20961171135072
198.02,robot2,0.09748429063025835,-0.019217831492424793,0.020091638954756783,11.103424884281223
198.02,robot3,0.10884199799467983,0.09614636360416877,-0.043599696754954675,16.484552667355388
200.02,robot1,0.10826327591269982,0.04233464545776445,-0.06027420120204876,16.426300620630897
200.02,robot2,0.10826303992324982,-0.019228254068987104,-0.04327264595184343,11.320113321228595
200.02,robot3,0.10652626362798108,0.09614703766552687,-0.08373627476272727,16.697764947148706
202.03,robot1,0.10999989435112364,0.04913025194551091,-0.06094785747125829,16.646319982494347
202.03,robot2,0.10742691613320665,-0.010676064285109744,-0.06904930170007265,11.53498626882561
202.03,robot3,0.10678354201868233,0.09614708889666897,-0.03731526837080113,16.91135103203597
204.02,robot1,0.11000007776078861,0.05001734179729032,-0.06888892950953328,16.8661386110476
204.02,robot2,0.10942100921947487,-0.007696138579310725,-0.07097035018961671,11.753647715900621
204.02,robot3,0.10826303951112821,0.05382169074332051,-0.055789312536093726,17.127698450626852
206.02,robot1,0.11000019103191175,-0.34673709189090623,-0.052269049431337894,17.0861898251897
206.02,robot2,0.10884209780498517,-0.007690799442296723,-0.06178978025258906,11.971382208423567
206.02,robot3,0.10826283462715384,0.05757680006821919,-0.04128740822967874,17.344274149111406
208.02,robot1,0.11000021112159872,-0.2999627723161213,-0.06161355946897001,17.306124586546876
208.02,robot2,0.10585645940530243,-0.01922851798520531,-0.08935569179051137,12.183031939819848
